Query_ID,Match_ID,Dentist_Grade,Query_File,Match_File
507,872,3,601dfb05-16e8-4c21-b050-512bc6a27fbb_116176769.stl,af5f2654-b25a-4b8e-b1c5-26f1cdda392d_244660316.stl
939,961,7,b9307cb7-3d56-48f5-94a4-8fa928592b7c_85742571.stl,bec75ae3-8c37-4583-887d-e45ab6a9a477_69998796.stl
939,245,3,b9307cb7-3d56-48f5-94a4-8fa928592b7c_85742571.stl,2ee9d116-5e0e-466d-87c9-ce2b16958198_95127092.stl
939,589,5,b9307cb7-3d56-48f5-94a4-8fa928592b7c_85742571.stl,72e38e15-71eb-43e0-bede-be22779faff4_159878926.stl
145,532,5,1d6b497f-47b2-4558-86f8-e638d5a22e03_109110865.stl,65de0ae7-2e48-463a-a148-22001605c2f6_144745638.stl
145,1241,9,1d6b497f-47b2-4558-86f8-e638d5a22e03_109110865.stl,f326fb44-55f3-4207-a62b-01a8318789c7_117261741.stl
145,1272,5,1d6b497f-47b2-4558-86f8-e638d5a22e03_109110865.stl,fde39c73-b68e-4f4f-b1c1-18f4e7b2da03_68114070.stl
461,137,7,59452f5a-3fae-42f2-87ac-16e33eda84cc_178333172.stl,1cc5650a-f6c2-4560-9cff-8566d3921de2_240728376.stl
461,739,3,59452f5a-3fae-42f2-87ac-16e33eda84cc_178333172.stl,90c8554f-9fdc-4ecf-82af-9372e60a8783_266621045.stl
461,1080,7,59452f5a-3fae-42f2-87ac-16e33eda84cc_178333172.stl,d4af5bc0-e1cc-4653-ae63-919a93ac08bc_143211418.stl
230,701,7,2e22763d-5225-4841-93d7-007c4f4d97ea_246781037.stl,8b0e39b7-9327-4b47-9ef9-5e6d855b2f85_227134804.stl
230,1193,7,2e22763d-5225-4841-93d7-007c4f4d97ea_246781037.stl,e7b32b15-1867-4659-a924-b5c83fd0a8f1_104040438.stl
230,350,6,2e22763d-5225-4841-93d7-007c4f4d97ea_246781037.stl,460abe26-4b35-4a08-b549-7c4e85274913_146188149.stl
1110,1161,7,d757571c-43fd-44af-9585-84f5f46690be_95800259.stl,e21d7f8a-fb72-482f-962b-65a893b0c8c7_147447269.stl
1110,862,5,d757571c-43fd-44af-9585-84f5f46690be_95800259.stl,abb8c2e1-b8e2-48a6-8a2f-6dcda639c129_104044105.stl
1110,1249,5,d757571c-43fd-44af-9585-84f5f46690be_95800259.stl,f47cb25d-220b-4286-8190-1578c602c7b4_176807063.stl
746,357,3,921f23b4-d9d8-4113-918e-de6819198306_138939424.stl,457c470f-73b7-473b-b325-d7f523cf2cb3_272724698.stl
746,563,3,921f23b4-d9d8-4113-918e-de6819198306_138939424.stl,6d2fec42-76c5-482e-8cc0-bcfd7ad4028b_115287883.stl
746,140,3,921f23b4-d9d8-4113-918e-de6819198306_138939424.stl,1cc5650a-f6c2-4560-9cff-8566d3921de2_256180188.stl
1029,1183,5,c958edcd-3eeb-49db-836b-12f895079f54_135635616.stl,e6bad3bb-e753-490e-8cb3-330d0560911c_105095382.stl
1029,471,5,c958edcd-3eeb-49db-836b-12f895079f54_135635616.stl,5a7e861f-5d57-4423-943b-776bd3cbb9c9_129090400.stl
1029,428,3,c958edcd-3eeb-49db-836b-12f895079f54_135635616.stl,535ccff2-6c63-45e8-9448-ef36df620c2a_239204912.stl
151,1215,7,1d869645-5d5e-494e-aaa0-454e5bca65cf_258731176.stl,e9bc1dff-548a-4545-a058-771705e3d55e_158636055.stl
151,402,9,1d869645-5d5e-494e-aaa0-454e5bca65cf_258731176.stl,4e50d749-5768-4126-a60c-3870953cddb0_174283905.stl
151,726,9,1d869645-5d5e-494e-aaa0-454e5bca65cf_258731176.stl,8d8136fa-0704-4dca-a25d-9aa35cdabeb7_124534033.stl
692,1245,9,89f6e5d9-4fd8-4b50-9ae0-bda4c8239bf1_104270621.stl,f67865f6-0c89-4a44-b049-66a72147c5ca_254983431.stl
692,1138,9,89f6e5d9-4fd8-4b50-9ae0-bda4c8239bf1_104270621.stl,e05be703-2dc3-4aa3-8b8e-f9e92c99f6ae_98515559.stl
692,819,7,89f6e5d9-4fd8-4b50-9ae0-bda4c8239bf1_104270621.stl,a71941d4-47c8-4e8a-9aea-de138344292c_74875008.stl
1248,1218,7,f80ec6bb-eef5-453a-87f9-e4b595d4036f_137365313.stl,ee9d5b1c-2bf2-4deb-889f-d86cbe380ce2_257773386.stl
1248,589,5,f80ec6bb-eef5-453a-87f9-e4b595d4036f_137365313.stl,72e38e15-71eb-43e0-bede-be22779faff4_159878926.stl
1248,245,5,f80ec6bb-eef5-453a-87f9-e4b595d4036f_137365313.stl,2ee9d116-5e0e-466d-87c9-ce2b16958198_95127092.stl
342,412,7,414fb4e2-3541-4ccf-85c9-b1fa04dcc247_268493499.stl,5181bb85-3ed6-4f9d-9965-eb5add5cf839_103911576.stl
342,436,7,414fb4e2-3541-4ccf-85c9-b1fa04dcc247_268493499.stl,566b354b-4e46-40f9-935e-f55e4ffc8825_248521938.stl
342,1176,7,414fb4e2-3541-4ccf-85c9-b1fa04dcc247_268493499.stl,e66dd95a-a0e0-44d6-b1df-bbfd97307432_128439291.stl
1141,1035,3,e07ea579-494e-4c87-a4b8-93355017acbb_151932027.stl,cc807b15-e3d8-48cc-9f2f-a46d3e903243_85776742.stl
1141,711,3,e07ea579-494e-4c87-a4b8-93355017acbb_151932027.stl,8b293fd9-410f-43d3-a47e-1f4e1ef4bdbe_261596608.stl
1141,803,3,e07ea579-494e-4c87-a4b8-93355017acbb_151932027.stl,9ffc6b2e-bd5d-4461-9aab-9ca8835861e1_173185340.stl
586,262,7,72c71a5f-3549-4ff7-b184-b550977a2752_101585838.stl,3493fda8-1a64-4573-b4b6-aca9f9c98562_113221109.stl
586,338,9,72c71a5f-3549-4ff7-b184-b550977a2752_101585838.stl,42fb7900-2280-4647-9db1-8234b36e5fde_265532873.stl
586,874,9,72c71a5f-3549-4ff7-b184-b550977a2752_101585838.stl,ae6dea56-7d27-4aa0-b08a-537109818c69_234580325.stl
584,126,1,72c71a5f-3549-4ff7-b184-b550977a2752_76904223.stl,1b18495a-7b76-4280-bed6-ee2061de2449_269455372.stl
584,1008,1,72c71a5f-3549-4ff7-b184-b550977a2752_76904223.stl,c72ce1ee-b0c0-47b4-b1c1-31d3b7db4202_266416738.stl
584,867,1,72c71a5f-3549-4ff7-b184-b550977a2752_76904223.stl,aec057ce-d029-418c-b26f-045de369b3b5_81737879.stl
819,1197,9,a71941d4-47c8-4e8a-9aea-de138344292c_74875008.stl,e6eb3551-d8ee-4038-be92-6847948d6905_71363154.stl
819,692,7,a71941d4-47c8-4e8a-9aea-de138344292c_74875008.stl,89f6e5d9-4fd8-4b50-9ae0-bda4c8239bf1_104270621.stl
819,1138,7,a71941d4-47c8-4e8a-9aea-de138344292c_74875008.stl,e05be703-2dc3-4aa3-8b8e-f9e92c99f6ae_98515559.stl
181,176,10,236ff37c-85a3-406a-b91c-f99b7d463adf_180129788.stl,236ff37c-85a3-406a-b91c-f99b7d463adf_173903032.stl
181,1113,7,236ff37c-85a3-406a-b91c-f99b7d463adf_180129788.stl,d78ce571-bb41-492a-a091-908656c5fcf5_168047643.stl
181,234,3,236ff37c-85a3-406a-b91c-f99b7d463adf_180129788.stl,2d162ac3-57a8-482b-bfc7-3bd7fe804ea8_149690096.stl
386,1184,9,4b193a15-e943-455c-b270-82559aa862cd_88622860.stl,e6bad3bb-e753-490e-8cb3-330d0560911c_92532906.stl
386,471,9,4b193a15-e943-455c-b270-82559aa862cd_88622860.stl,5a7e861f-5d57-4423-943b-776bd3cbb9c9_129090400.stl
386,428,7,4b193a15-e943-455c-b270-82559aa862cd_88622860.stl,535ccff2-6c63-45e8-9448-ef36df620c2a_239204912.stl
1258,417,1,fbc2c8c0-d77d-4c95-8bdc-98ea786dd056_124944370.stl,528c4fa2-8809-46a0-bdec-0296b388b835_115284257.stl
1258,1070,1,fbc2c8c0-d77d-4c95-8bdc-98ea786dd056_124944370.stl,d05eca8e-20ac-47e7-aaf1-aedf64015c83_166232869.stl
1258,1116,1,fbc2c8c0-d77d-4c95-8bdc-98ea786dd056_124944370.stl,db5fdf93-c99a-4e40-9562-d3d85d955143_271864384.stl
58,1180,8,0b774684-0f9c-4ea2-9504-feebd62a3794_83616030.stl,e66dd95a-a0e0-44d6-b1df-bbfd97307432_173029292.stl
58,246,8,0b774684-0f9c-4ea2-9504-feebd62a3794_83616030.stl,2f604299-24be-46bc-a417-35795f59a6d1_227619076.stl
58,924,5,0b774684-0f9c-4ea2-9504-feebd62a3794_83616030.stl,b708d2dd-ff6e-4be8-9f00-c52aa48d875d_127857489.stl
385,362,4,4ad97a40-040d-4df4-908a-117913128399_244331157.stl,468f1eda-cc3e-4dba-97d2-d7a8d99783e6_235617954.stl
385,917,7,4ad97a40-040d-4df4-908a-117913128399_244331157.stl,b66a79e4-f128-40f0-b9f2-d7a8697837e9_175102712.stl
385,221,5,4ad97a40-040d-4df4-908a-117913128399_244331157.stl,2c89e826-1423-43b7-a1b0-fe16a6b59d0b_258582646.stl
1069,1072,10,d4c9ce44-7d8b-4bf5-a111-66192630f859_247659226.stl,d4c9ce44-7d8b-4bf5-a111-66192630f859_97078472.stl
1069,1034,9,d4c9ce44-7d8b-4bf5-a111-66192630f859_247659226.stl,cca3d42f-1471-4f37-b324-0be8dcb34d50_138933880.stl
1069,185,5,d4c9ce44-7d8b-4bf5-a111-66192630f859_247659226.stl,26797da9-59b1-4f08-8ba5-f2f426669be6_126563256.stl
844,1224,5,aa4b5f45-89a3-40cc-9b7e-acceb022b684_99684317.stl,f19ec690-197b-42c5-ba2b-9372e2d8eb90_128133935.stl
844,497,7,aa4b5f45-89a3-40cc-9b7e-acceb022b684_99684317.stl,5f0160b1-4378-4926-b3c8-b8328dd65889_112510479.stl
844,1270,5,aa4b5f45-89a3-40cc-9b7e-acceb022b684_99684317.stl,ff0e8e72-0dab-4c16-9cb7-d5e04b024567_121066222.stl
342,412,7,414fb4e2-3541-4ccf-85c9-b1fa04dcc247_268493499.stl,5181bb85-3ed6-4f9d-9965-eb5add5cf839_103911576.stl
342,436,7,414fb4e2-3541-4ccf-85c9-b1fa04dcc247_268493499.stl,566b354b-4e46-40f9-935e-f55e4ffc8825_248521938.stl
342,1176,9,414fb4e2-3541-4ccf-85c9-b1fa04dcc247_268493499.stl,e66dd95a-a0e0-44d6-b1df-bbfd97307432_128439291.stl
746,357,3,921f23b4-d9d8-4113-918e-de6819198306_138939424.stl,457c470f-73b7-473b-b325-d7f523cf2cb3_272724698.stl
746,563,3,921f23b4-d9d8-4113-918e-de6819198306_138939424.stl,6d2fec42-76c5-482e-8cc0-bcfd7ad4028b_115287883.stl
746,140,3,921f23b4-d9d8-4113-918e-de6819198306_138939424.stl,1cc5650a-f6c2-4560-9cff-8566d3921de2_256180188.stl
814,749,9,a6d1cb49-9733-482d-ada7-1e707bd67e21_149550158.stl,9232a1c6-c06f-4320-8f8e-1244f1a971f1_133290024.stl
814,558,8,a6d1cb49-9733-482d-ada7-1e707bd67e21_149550158.stl,6b3c3fbd-c94a-4084-847c-530556b078e0_151794726.stl
814,416,7,a6d1cb49-9733-482d-ada7-1e707bd67e21_149550158.stl,528c4fa2-8809-46a0-bdec-0296b388b835_100522506.stl
796,1055,1,9f79d0ae-922f-44f0-bea7-6f09849f250f_139609345.stl,d05eca8e-20ac-47e7-aaf1-aedf64015c83_144037182.stl
796,1153,1,9f79d0ae-922f-44f0-bea7-6f09849f250f_139609345.stl,e0e5dbc6-bbb9-4744-b67e-d7f50fd675b4_258942125.stl
796,1229,1,9f79d0ae-922f-44f0-bea7-6f09849f250f_139609345.stl,ea691d36-b9a4-4521-b184-c709619316fe_249747061.stl
1254,595,7,fb1d49c3-fcf6-46e1-82f1-f7a6d5b8f37e_237654382.stl,730588c5-01b5-4c6d-8e7d-4f32d7003d18_267361681.stl
1254,406,9,fb1d49c3-fcf6-46e1-82f1-f7a6d5b8f37e_237654382.stl,50c7aab3-6af1-4031-96eb-0bc83b2eedce_69584178.stl
1254,1217,9,fb1d49c3-fcf6-46e1-82f1-f7a6d5b8f37e_237654382.stl,ee9d5b1c-2bf2-4deb-889f-d86cbe380ce2_267941718.stl
782,456,7,990b1b82-2cee-453c-bb65-5a819b021a45_96857915.stl,58b770df-83b1-4458-906e-2ebee018c432_73230403.stl
782,574,8,990b1b82-2cee-453c-bb65-5a819b021a45_96857915.stl,6f5ea276-ce95-444f-b813-de5f90ab2ebb_265004194.stl
782,69,3,990b1b82-2cee-453c-bb65-5a819b021a45_96857915.stl,0d9e65a6-0ff9-4cf8-b78e-5ede1c490364_121858546.stl
577,1257,3,6f706f26-9f23-48f0-9723-317d144e75c7_251453989.stl,fbdd0f4e-cfb4-44e3-8692-ae7796548698_141612469.stl
577,191,3,6f706f26-9f23-48f0-9723-317d144e75c7_251453989.stl,26797da9-59b1-4f08-8ba5-f2f426669be6_269111203.stl
577,957,3,6f706f26-9f23-48f0-9723-317d144e75c7_251453989.stl,bd17b766-b08f-4b87-8bea-f82bcf7437e5_148801435.stl
175,810,10,22f97d92-b578-4a29-8b56-bbd7635aab46_248002102.stl,a6cf765a-ba29-4099-ab98-d94935b73500_161341551.stl
175,508,5,22f97d92-b578-4a29-8b56-bbd7635aab46_248002102.stl,601dfb05-16e8-4c21-b050-512bc6a27fbb_142152752.stl
175,1105,9,22f97d92-b578-4a29-8b56-bbd7635aab46_248002102.stl,d9f5fab1-0926-4c13-9b16-65bce1b916d8_105457773.stl
1200,227,5,e9765e19-60aa-4a9a-97d6-6088f328a015_122530304.stl,2de628e7-55bc-43bb-a51d-157e131397ff_120663003.stl
1200,869,5,e9765e19-60aa-4a9a-97d6-6088f328a015_122530304.stl,aec057ce-d029-418c-b26f-045de369b3b5_114714527.stl
1200,418,5,e9765e19-60aa-4a9a-97d6-6088f328a015_122530304.stl,52de4afe-24be-4a9a-9365-101768e1c589_138926278.stl
506,451,9,5f70331e-5c62-4e61-a2b3-c980087820be_125163193.stl,58253ad1-42ab-44b5-843d-a8a0a16aa307_234581626.stl
506,487,9,5f70331e-5c62-4e61-a2b3-c980087820be_125163193.stl,5c8a5584-2c95-4ffe-b2f6-e652379b9c56_267950799.stl
506,555,9,5f70331e-5c62-4e61-a2b3-c980087820be_125163193.stl,69a49dd0-0c17-4073-8954-fa5283f31d65_169019601.stl
533,185,7,663de213-ccab-4147-b305-4d573b1004f6_162853608.stl,26797da9-59b1-4f08-8ba5-f2f426669be6_126563256.stl
533,1,1,663de213-ccab-4147-b305-4d573b1004f6_162853608.stl,031d6e26-8a84-42cb-b37a-558ff7e7e49f_150568969.stl
533,576,7,663de213-ccab-4147-b305-4d573b1004f6_162853608.stl,7138062b-5a12-4914-bdec-8e112fc00ec0_82096876.stl
802,1230,5,a08d81f3-375e-4eb7-98d4-6d63b2fc7f77_135256453.stl,f12278c1-634e-4503-bb6c-c49c704fb40a_167086174.stl
802,400,7,a08d81f3-375e-4eb7-98d4-6d63b2fc7f77_135256453.stl,50924d4a-ff44-4122-94f2-6cde42779fe3_138220388.stl
802,410,2,a08d81f3-375e-4eb7-98d4-6d63b2fc7f77_135256453.stl,51f2425a-4437-40f1-b021-2f388e1fdf67_267934762.stl
67,1094,3,0c854b82-b4a0-4f3f-b1d6-5a170ac38ba6_161778902.stl,d71a93ad-0f2b-4dca-8133-c06a016ecd18_159574720.stl
67,654,9,0c854b82-b4a0-4f3f-b1d6-5a170ac38ba6_161778902.stl,8333fb27-6ecf-4c4f-92ca-6ceec7cd03f9_103325824.stl
67,910,3,0c854b82-b4a0-4f3f-b1d6-5a170ac38ba6_161778902.stl,b57fde05-2fac-4483-85b2-8c75d353585b_254995086.stl
459,898,6,59452f5a-3fae-42f2-87ac-16e33eda84cc_150741399.stl,b443f40f-8c1e-428e-9382-b69e9fe273f2_257608373.stl
459,60,7,59452f5a-3fae-42f2-87ac-16e33eda84cc_150741399.stl,0b803471-e1a1-4a12-815c-71577181f4f5_138938980.stl
459,641,1,59452f5a-3fae-42f2-87ac-16e33eda84cc_150741399.stl,7f4b45f1-c63f-4f3f-8738-e7410e511483_121202161.stl
146,118,1,1d1ea0d2-f2bd-4622-a4b6-3ddce15fa277_120788304.stl,1a23f6e0-8ac5-4b98-9f09-906ce4352f34_75810609.stl
146,1154,7,1d1ea0d2-f2bd-4622-a4b6-3ddce15fa277_120788304.stl,e21d7f8a-fb72-482f-962b-65a893b0c8c7_121973287.stl
146,792,1,1d1ea0d2-f2bd-4622-a4b6-3ddce15fa277_120788304.stl,9f79d0ae-922f-44f0-bea7-6f09849f250f_121459002.stl
800,1264,7,a42a5b1f-38fc-43e7-8a95-bad9172edf13_170795881.stl,fc9feba8-f105-4b3a-90a1-f7ad84be123c_138946612.stl
800,1032,3,a42a5b1f-38fc-43e7-8a95-bad9172edf13_170795881.stl,cc9b81ea-984d-4e62-a1d0-18e7d5d7e0b2_244999188.stl
800,188,3,a42a5b1f-38fc-43e7-8a95-bad9172edf13_170795881.stl,236ff37c-85a3-406a-b91c-f99b7d463adf_268315141.stl
688,186,9,879ae163-0897-47b3-b153-b47346307997_178162781.stl,255ace5b-1654-4a00-8755-a18175633349_112493510.stl
688,1057,3,879ae163-0897-47b3-b153-b47346307997_178162781.stl,d136d736-0b96-4fea-a663-34a7f908ecc3_233744679.stl
688,1226,9,879ae163-0897-47b3-b153-b47346307997_178162781.stl,f1c7e732-414b-4d3d-bd15-d72ac4b6ada2_115515458.stl
503,1095,7,5fed11db-1205-4af7-b49e-339db8473f5f_80825863.stl,d78ce571-bb41-492a-a091-908656c5fcf5_149540530.stl
503,761,5,5fed11db-1205-4af7-b49e-339db8473f5f_80825863.stl,96755635-bab7-4fd6-ab44-2c9b87ada693_138945944.stl
503,798,5,5fed11db-1205-4af7-b49e-339db8473f5f_80825863.stl,a3aff9bd-70d9-4e0c-92f3-8e21eb039b01_168529111.stl
364,365,10,46db2eb4-c26d-427d-826b-14a6f739c5d3_248004730.stl,46db2eb4-c26d-427d-826b-14a6f739c5d3_176278373.stl
364,79,3,46db2eb4-c26d-427d-826b-14a6f739c5d3_248004730.stl,0dd2a727-8c37-44a3-9714-2c14b6c5e5bd_164633494.stl
364,415,3,46db2eb4-c26d-427d-826b-14a6f739c5d3_248004730.stl,51d7e7a4-8aa2-4a33-88be-425f3e23b1fd_247465616.stl
373,988,9,47fdeae7-326e-452b-a455-40d0620959cc_111213767.stl,c4673adc-0577-4280-9de5-13567010d404_80847807.stl
373,323,9,47fdeae7-326e-452b-a455-40d0620959cc_111213767.stl,3fdb05af-ae51-440b-b037-a4a43a719650_179317599.stl
373,270,1,47fdeae7-326e-452b-a455-40d0620959cc_111213767.stl,35ce94e7-e07f-4700-bf0b-f4527e520caf_139186156.stl
18,39,9,043f9075-6d98-4946-86b9-2e07749c1ba8_79433816.stl,08288aaf-c1dc-4389-b1fd-0ebd8541ae95_262473867.stl
18,585,7,043f9075-6d98-4946-86b9-2e07749c1ba8_79433816.stl,718b98dd-47ce-459d-a30f-afc50985c4f2_172875408.stl
18,27,9,043f9075-6d98-4946-86b9-2e07749c1ba8_79433816.stl,05d2afc5-6d77-4346-9f33-abe0f40d348e_128816741.stl
309,1171,9,3ca7175d-6c01-43b9-9e3d-f73d418d2ed4_126827031.stl,e5a73148-0a7a-41c1-b90c-940ae33cde27_265535135.stl
309,288,9,3ca7175d-6c01-43b9-9e3d-f73d418d2ed4_126827031.stl,38b9709d-f9ec-493a-a697-3cd88756a53a_174588067.stl
309,765,7,3ca7175d-6c01-43b9-9e3d-f73d418d2ed4_126827031.stl,96d6716c-fc86-462a-94c4-7f4744c6e976_138921126.stl
1255,497,7,fbdd0f4e-cfb4-44e3-8692-ae7796548698_118205090.stl,5f0160b1-4378-4926-b3c8-b8328dd65889_112510479.stl
1255,244,9,fbdd0f4e-cfb4-44e3-8692-ae7796548698_118205090.stl,2eca13e2-6807-440d-a5e3-99863229d42d_256908295.stl
1255,990,9,fbdd0f4e-cfb4-44e3-8692-ae7796548698_118205090.stl,c5ba7023-de80-4d4a-94a5-382d75483880_134213048.stl
258,881,7,3300e1e0-280b-4333-b215-88d63725e864_104611393.stl,b2c2e709-a26c-4320-9213-e2bcb9161216_132737045.stl
258,1113,7,3300e1e0-280b-4333-b215-88d63725e864_104611393.stl,d78ce571-bb41-492a-a091-908656c5fcf5_168047643.stl
258,260,9,3300e1e0-280b-4333-b215-88d63725e864_104611393.stl,3300e1e0-280b-4333-b215-88d63725e864_166927595.stl
31,1013,3,05d2afc5-6d77-4346-9f33-abe0f40d348e_254325445.stl,c71553bb-d015-435d-a0e2-1b8809d95782_98633179.stl
31,680,9,05d2afc5-6d77-4346-9f33-abe0f40d348e_254325445.stl,872da460-fb29-4928-8474-52a480dc54d0_239048312.stl
31,634,7,05d2afc5-6d77-4346-9f33-abe0f40d348e_254325445.stl,7eac969f-6f92-4a24-88a4-e6ccabe133c6_101945335.stl
320,522,1,401449e8-1876-469b-8372-0d9d36ae7570_252055491.stl,61a646a2-be8a-40cb-932e-c134df9bf91e_228837912.stl
320,455,1,401449e8-1876-469b-8372-0d9d36ae7570_252055491.stl,5882c789-c16b-4b3c-aabf-eaee8606983c_253641739.stl
320,1055,1,401449e8-1876-469b-8372-0d9d36ae7570_252055491.stl,d05eca8e-20ac-47e7-aaf1-aedf64015c83_144037182.stl
