Query_ID,Match_ID,Dentist_Grade,Query_File,Match_File
849,1206,7,ab44cebc-1ef6-4d34-90d3-b5a208f49432_256720223.stl,e9bc1dff-548a-4545-a058-771705e3d55e_76901872.stl
849,585,8,ab44cebc-1ef6-4d34-90d3-b5a208f49432_256720223.stl,718b98dd-47ce-459d-a30f-afc50985c4f2_172875408.stl
849,39,9,ab44cebc-1ef6-4d34-90d3-b5a208f49432_256720223.stl,08288aaf-c1dc-4389-b1fd-0ebd8541ae95_262473867.stl
931,196,10,b7277d0f-844c-426a-ba65-9612430f1f37_175503487.stl,26f99bcc-966d-4df4-ba79-1421c8adb704_99456432.stl
931,1097,6,b7277d0f-844c-426a-ba65-9612430f1f37_175503487.stl,d78ce571-bb41-492a-a091-908656c5fcf5_150749032.stl
931,360,5,b7277d0f-844c-426a-ba65-9612430f1f37_175503487.stl,468f1eda-cc3e-4dba-97d2-d7a8d99783e6_154968448.stl
676,207,1,87c45f54-3293-4cac-bb0e-c851d5302c6f_135245914.stl,2a77ea8f-7843-4ddc-981d-8dec8d398c4c_94045444.stl
676,565,1,87c45f54-3293-4cac-bb0e-c851d5302c6f_135245914.stl,6ef94275-1acc-4888-ad30-c4009d5d535c_172855594.stl
676,36,1,87c45f54-3293-4cac-bb0e-c851d5302c6f_135245914.stl,086d26a2-a42c-4c93-bc56-61521a225a7b_235952966.stl
1126,1266,7,de94ca02-4b00-4610-9d92-f5124fc715c7_241826257.stl,fafc3722-6e1e-440d-b0a9-7a748c249cc8_126824489.stl
1126,876,6,de94ca02-4b00-4610-9d92-f5124fc715c7_241826257.stl,b1b92b99-b6e4-4d36-a0eb-4bd2c51be9a0_78385287.stl
1126,315,6,de94ca02-4b00-4610-9d92-f5124fc715c7_241826257.stl,3e7b5627-1a8c-45d9-a622-f0a6c7e64c39_77859961.stl
336,626,7,414fb4e2-3541-4ccf-85c9-b1fa04dcc247_268492412.stl,7a1343a9-948c-4fb2-983d-725b004a1404_120651631.stl
336,588,5,414fb4e2-3541-4ccf-85c9-b1fa04dcc247_268492412.stl,718b98dd-47ce-459d-a30f-afc50985c4f2_268887060.stl
336,658,4,414fb4e2-3541-4ccf-85c9-b1fa04dcc247_268492412.stl,82581966-1d4d-4e18-b812-a02818ba7ac8_117533790.stl
810,1105,3,a6cf765a-ba29-4099-ab98-d94935b73500_161341551.stl,d9f5fab1-0926-4c13-9b16-65bce1b916d8_105457773.stl
810,425,4,a6cf765a-ba29-4099-ab98-d94935b73500_161341551.stl,53dc928e-eb3d-4b90-807a-9f2d6722f5c8_87386766.stl
810,175,6,a6cf765a-ba29-4099-ab98-d94935b73500_161341551.stl,22f97d92-b578-4a29-8b56-bbd7635aab46_248002102.stl
751,954,1,954f4b2a-a52b-4fca-8478-c84f7605a749_225515191.stl,be184731-f553-4566-951d-3ea986f07f7b_166234569.stl
751,251,7,954f4b2a-a52b-4fca-8478-c84f7605a749_225515191.stl,319343aa-247b-45fe-8f13-b3eeffd1c326_180338970.stl
751,179,8,954f4b2a-a52b-4fca-8478-c84f7605a749_225515191.stl,264c0b33-2933-480e-805f-3ee8aa69229a_120663964.stl
685,910,2,882a7e7e-9884-4c0c-96d8-3e527248a709_257075510.stl,b57fde05-2fac-4483-85b2-8c75d353585b_254995086.stl
685,101,6,882a7e7e-9884-4c0c-96d8-3e527248a709_257075510.stl,15ba2669-99e8-4ee3-aa64-7544b8eff92a_258382266.stl
685,1094,5,882a7e7e-9884-4c0c-96d8-3e527248a709_257075510.stl,d71a93ad-0f2b-4dca-8133-c06a016ecd18_159574720.stl
98,101,10,15ba2669-99e8-4ee3-aa64-7544b8eff92a_180864582.stl,15ba2669-99e8-4ee3-aa64-7544b8eff92a_258382266.stl
98,569,7,15ba2669-99e8-4ee3-aa64-7544b8eff92a_180864582.stl,6ef94275-1acc-4888-ad30-c4009d5d535c_241080105.stl
98,1240,3,15ba2669-99e8-4ee3-aa64-7544b8eff92a_180864582.stl,f80ec6bb-eef5-453a-87f9-e4b595d4036f_233242178.stl
427,433,7,535ccff2-6c63-45e8-9448-ef36df620c2a_104387933.stl,566b354b-4e46-40f9-935e-f55e4ffc8825_115666887.stl
427,943,3,535ccff2-6c63-45e8-9448-ef36df620c2a_104387933.stl,b76530fb-ca54-4e86-8bc3-4f452723ff3c_135884949.stl
427,6,9,535ccff2-6c63-45e8-9448-ef36df620c2a_104387933.stl,0058ceb9-e243-4f46-885c-773e5f9e298b_125565174.stl
548,759,6,686490d0-56e3-48e2-903a-2bd735d3d018_139186754.stl,9579144d-6037-4e4c-aba7-3d2f88231891_268310687.stl
548,298,3,686490d0-56e3-48e2-903a-2bd735d3d018_139186754.stl,3a8419c1-9d95-4108-bed4-20b98e45f58e_178062286.stl
548,249,1,686490d0-56e3-48e2-903a-2bd735d3d018_139186754.stl,302381e6-d363-4132-876c-98c257b8677f_73237143.stl
347,1054,1,4493ed57-8b47-48e5-a31a-158379cba570_101587469.stl,d1e44fe9-4732-46ff-b6c5-0d877b321fff_126298299.stl
347,567,7,4493ed57-8b47-48e5-a31a-158379cba570_101587469.stl,6e852acc-ca98-467c-91de-72f135ed2eb0_73216985.stl
347,533,1,4493ed57-8b47-48e5-a31a-158379cba570_101587469.stl,663de213-ccab-4147-b305-4d573b1004f6_162853608.stl
1,185,1,031d6e26-8a84-42cb-b37a-558ff7e7e49f_150568969.stl,26797da9-59b1-4f08-8ba5-f2f426669be6_126563256.stl
1,533,1,031d6e26-8a84-42cb-b37a-558ff7e7e49f_150568969.stl,663de213-ccab-4147-b305-4d573b1004f6_162853608.stl
1,269,1,031d6e26-8a84-42cb-b37a-558ff7e7e49f_150568969.stl,35f59889-6fc3-43a6-9f8b-f8d1e2423e3f_68381658.stl
962,934,7,bec75ae3-8c37-4583-887d-e45ab6a9a477_176549629.stl,b708d2dd-ff6e-4be8-9f00-c52aa48d875d_168256835.stl
962,1149,6,bec75ae3-8c37-4583-887d-e45ab6a9a477_176549629.stl,e0e5dbc6-bbb9-4744-b67e-d7f50fd675b4_144048738.stl
962,627,6,bec75ae3-8c37-4583-887d-e45ab6a9a477_176549629.stl,7cccdf39-2e6b-4cbc-b44a-964ed055d71f_234262327.stl
756,848,5,9232a1c6-c06f-4320-8f8e-1244f1a971f1_110076487.stl,ab44cebc-1ef6-4d34-90d3-b5a208f49432_112635615.stl
756,396,5,9232a1c6-c06f-4320-8f8e-1244f1a971f1_110076487.stl,4e843234-9a38-4559-a13a-f06e07c954f2_138080209.stl
756,1169,6,9232a1c6-c06f-4320-8f8e-1244f1a971f1_110076487.stl,e5a73148-0a7a-41c1-b90c-940ae33cde27_242154435.stl
97,662,7,14abce5e-71dd-433b-b7cf-ec457d2df668_138941008.stl,84e868c1-d407-4db9-b4a0-809a5e259834_244126936.stl
97,1119,10,14abce5e-71dd-433b-b7cf-ec457d2df668_138941008.stl,dbb571ed-e0cb-4837-a22e-fa206c44d561_250307698.stl
97,84,9,14abce5e-71dd-433b-b7cf-ec457d2df668_138941008.stl,0e54eb0f-b5c2-4f1f-bfbf-4c2d1ca6f621_234067243.stl
953,153,6,ba32b798-4e21-4efb-9c5f-f050b53b5f6c_137366139.stl,1e2d5db9-15e9-4bbb-a322-e8014770dd6e_147300266.stl
953,148,7,ba32b798-4e21-4efb-9c5f-f050b53b5f6c_137366139.stl,1d869645-5d5e-494e-aaa0-454e5bca65cf_141866632.stl
953,285,5,ba32b798-4e21-4efb-9c5f-f050b53b5f6c_137366139.stl,37fccdbc-5700-4df9-bf61-610bfc933396_246463854.stl
363,149,7,46ef8df1-779d-49e2-b451-0d244ede25bd_74035220.stl,1d869645-5d5e-494e-aaa0-454e5bca65cf_180865567.stl
363,893,10,46ef8df1-779d-49e2-b451-0d244ede25bd_74035220.stl,b3d0478b-1b9a-41a2-a659-23c4c386d327_155148351.stl
363,1212,10,46ef8df1-779d-49e2-b451-0d244ede25bd_74035220.stl,ec1c1aab-e4f8-4d53-9e92-e8f5b19087a5_107387541.stl
604,244,6,74c73ebb-9e66-4623-a482-8f4baeba6a88_132164104.stl,2eca13e2-6807-440d-a5e3-99863229d42d_256908295.stl
604,1181,7,74c73ebb-9e66-4623-a482-8f4baeba6a88_132164104.stl,e6abe54b-e520-45ec-ae71-b1440ab023f8_256365585.stl
604,901,6,74c73ebb-9e66-4623-a482-8f4baeba6a88_132164104.stl,b5546d88-24c0-439d-a1c3-e61efac1f088_100870869.stl
172,308,7,20f84512-cfc2-4ded-89e1-b3c410197678_166081354.stl,3c217e3e-fb90-477e-822f-847f66b9effc_139183003.stl
172,1232,7,20f84512-cfc2-4ded-89e1-b3c410197678_166081354.stl,edd44e93-bec3-4515-a91c-0c78456142e3_145217071.stl
172,818,7,20f84512-cfc2-4ded-89e1-b3c410197678_166081354.stl,a41188f6-9b5a-4594-8a7e-ae7d4b2e1359_83412420.stl
232,1246,7,2eca13e2-6807-440d-a5e3-99863229d42d_101120402.stl,f7889cef-64b1-4d18-ac74-cc563eeae9f2_120140499.stl
232,553,2,2eca13e2-6807-440d-a5e3-99863229d42d_101120402.stl,6adab233-0392-4c34-8ca9-26af28a055ba_148786869.stl
232,1026,7,2eca13e2-6807-440d-a5e3-99863229d42d_101120402.stl,cc9b81ea-984d-4e62-a1d0-18e7d5d7e0b2_128299860.stl
207,36,9,2a77ea8f-7843-4ddc-981d-8dec8d398c4c_94045444.stl,086d26a2-a42c-4c93-bc56-61521a225a7b_235952966.stl
207,565,2,2a77ea8f-7843-4ddc-981d-8dec8d398c4c_94045444.stl,6ef94275-1acc-4888-ad30-c4009d5d535c_172855594.stl
207,37,5,2a77ea8f-7843-4ddc-981d-8dec8d398c4c_94045444.stl,086d26a2-a42c-4c93-bc56-61521a225a7b_260190766.stl
1197,819,7,e6eb3551-d8ee-4038-be92-6847948d6905_71363154.stl,a71941d4-47c8-4e8a-9aea-de138344292c_74875008.stl
1197,692,5,e6eb3551-d8ee-4038-be92-6847948d6905_71363154.stl,89f6e5d9-4fd8-4b50-9ae0-bda4c8239bf1_104270621.stl
1197,1138,5,e6eb3551-d8ee-4038-be92-6847948d6905_71363154.stl,e05be703-2dc3-4aa3-8b8e-f9e92c99f6ae_98515559.stl
1102,238,5,d9f5fab1-0926-4c13-9b16-65bce1b916d8_79120925.stl,2eca13e2-6807-440d-a5e3-99863229d42d_137560362.stl
1102,100,3,d9f5fab1-0926-4c13-9b16-65bce1b916d8_79120925.stl,14d2fd3f-00bd-47f4-b3d1-a3f20a9e6d46_157423522.stl
1102,1221,2,d9f5fab1-0926-4c13-9b16-65bce1b916d8_79120925.stl,ef4dc3db-41af-4d76-bc48-9f95cc60b2ef_138081414.stl
776,770,7,9b75ec63-ac26-4a0b-8151-0a95be32f395_256377272.stl,98d16923-2844-4888-97eb-e32c5bcd51b8_139182769.stl
776,1076,7,9b75ec63-ac26-4a0b-8151-0a95be32f395_256377272.stl,d4c9ce44-7d8b-4bf5-a111-66192630f859_68497837.stl
776,1204,8,9b75ec63-ac26-4a0b-8151-0a95be32f395_256377272.stl,e8f8c4f8-93be-48b6-a002-b67d295a6f05_130140207.stl
616,102,9,79d26c7a-672e-4fb1-bccd-42a56439b7da_228506670.stl,156669b7-1b7f-47a7-8de7-920fa1f479a5_167564961.stl
616,943,9,79d26c7a-672e-4fb1-bccd-42a56439b7da_228506670.stl,b76530fb-ca54-4e86-8bc3-4f452723ff3c_135884949.stl
616,1170,1,79d26c7a-672e-4fb1-bccd-42a56439b7da_228506670.stl,e5a73148-0a7a-41c1-b90c-940ae33cde27_69905938.stl
857,619,7,ad1973b8-9d0f-4bbd-9245-f94fc7a3cb01_232536367.stl,79d26c7a-672e-4fb1-bccd-42a56439b7da_156656991.stl
857,784,7,ad1973b8-9d0f-4bbd-9245-f94fc7a3cb01_232536367.stl,9dfbf4f4-0e53-4424-8216-2e24ccb726c6_137540083.stl
857,918,1,ad1973b8-9d0f-4bbd-9245-f94fc7a3cb01_232536367.stl,b63f405b-9a82-4b32-908e-176e07cf54dd_141330834.stl
1053,1181,9,d05eca8e-20ac-47e7-aaf1-aedf64015c83_229479323.stl,e6abe54b-e520-45ec-ae71-b1440ab023f8_256365585.stl
1053,695,6,d05eca8e-20ac-47e7-aaf1-aedf64015c83_229479323.stl,89f6e5d9-4fd8-4b50-9ae0-bda4c8239bf1_238006323.stl
1053,913,7,d05eca8e-20ac-47e7-aaf1-aedf64015c83_229479323.stl,b5546d88-24c0-439d-a1c3-e61efac1f088_75023608.stl
1016,334,7,c71553bb-d015-435d-a0e2-1b8809d95782_158522242.stl,411e8b4a-86a1-4ade-8efe-755e7c2c0d1c_155438390.stl
1016,130,7,c71553bb-d015-435d-a0e2-1b8809d95782_158522242.stl,1a495366-922f-412e-8f07-15f646277bb6_133954679.stl
1016,821,7,c71553bb-d015-435d-a0e2-1b8809d95782_158522242.stl,a691272e-6d34-4f16-b120-7e93ff204e4f_118459276.stl
924,484,7,b708d2dd-ff6e-4be8-9f00-c52aa48d875d_127857489.stl,5c854d50-d941-48e6-9b18-dbe1e3b5cd0e_270560219.stl
924,246,7,b708d2dd-ff6e-4be8-9f00-c52aa48d875d_127857489.stl,2f604299-24be-46bc-a417-35795f59a6d1_227619076.stl
924,861,6,b708d2dd-ff6e-4be8-9f00-c52aa48d875d_127857489.stl,ade23b8b-00c3-4ba8-b6b0-786c6a64b84d_264988802.stl
148,153,7,1d869645-5d5e-494e-aaa0-454e5bca65cf_141866632.stl,1e2d5db9-15e9-4bbb-a322-e8014770dd6e_147300266.stl
148,953,8,1d869645-5d5e-494e-aaa0-454e5bca65cf_141866632.stl,ba32b798-4e21-4efb-9c5f-f050b53b5f6c_137366139.stl
148,285,9,1d869645-5d5e-494e-aaa0-454e5bca65cf_141866632.stl,37fccdbc-5700-4df9-bf61-610bfc933396_246463854.stl
933,725,9,b7277d0f-844c-426a-ba65-9612430f1f37_145900824.stl,8d395d73-f857-4d37-ba70-87e08b454d5e_98378883.stl
933,223,9,b7277d0f-844c-426a-ba65-9612430f1f37_145900824.stl,2c2834ab-86b3-4477-b5f1-dbe4aa5bb320_255353469.stl
933,937,10,b7277d0f-844c-426a-ba65-9612430f1f37_145900824.stl,b7277d0f-844c-426a-ba65-9612430f1f37_131373850.stl
103,200,10,15f16d2d-fd14-4f02-ac1b-ee1518af5e0f_123790859.stl,28c38542-ca78-478c-9497-8ee83300cf7d_89948324.stl
103,111,4,15f16d2d-fd14-4f02-ac1b-ee1518af5e0f_123790859.stl,171c4dc6-9875-4bf6-b56c-5014b887efd2_153316670.stl
103,580,4,15f16d2d-fd14-4f02-ac1b-ee1518af5e0f_123790859.stl,708687aa-6cb7-4b23-b1c7-051119dfa97d_139181855.stl
327,191,5,40d679f5-d3f9-421d-a361-a192dd9584c8_138940518.stl,26797da9-59b1-4f08-8ba5-f2f426669be6_269111203.stl
327,559,5,40d679f5-d3f9-421d-a361-a192dd9584c8_138940518.stl,6cb8e7ec-ceda-40f1-bf66-74406817d150_254146214.stl
327,329,6,40d679f5-d3f9-421d-a361-a192dd9584c8_138940518.stl,40d9aeb8-5814-457a-b48f-c9563d45300c_138377815.stl
66,480,7,0c71f971-4729-4efd-a93e-57b979a9bb1b_166424230.stl,5be75df9-2104-49e5-9613-e4bbdb94902d_254336200.stl
66,1085,7,0c71f971-4729-4efd-a93e-57b979a9bb1b_166424230.stl,d71542bb-20d3-4137-9cae-6ef31220f6aa_170161741.stl
66,329,6,0c71f971-4729-4efd-a93e-57b979a9bb1b_166424230.stl,40d9aeb8-5814-457a-b48f-c9563d45300c_138377815.stl
1129,1103,8,dec2ddde-2c33-4550-bad1-745357945281_121702640.stl,d8e57dd0-c8f7-4eff-af7c-56e791d464c6_176153223.stl
1129,248,5,dec2ddde-2c33-4550-bad1-745357945281_121702640.stl,30ff768f-a8fb-4b7a-9301-078445840a0e_250739405.stl
1129,1061,5,dec2ddde-2c33-4550-bad1-745357945281_121702640.stl,d483ea22-de77-4d87-926e-8dc690f7ddf8_91713414.stl
1,185,1,031d6e26-8a84-42cb-b37a-558ff7e7e49f_150568969.stl,26797da9-59b1-4f08-8ba5-f2f426669be6_126563256.stl
1,533,1,031d6e26-8a84-42cb-b37a-558ff7e7e49f_150568969.stl,663de213-ccab-4147-b305-4d573b1004f6_162853608.stl
1,269,1,031d6e26-8a84-42cb-b37a-558ff7e7e49f_150568969.stl,35f59889-6fc3-43a6-9f8b-f8d1e2423e3f_68381658.stl
107,446,5,15deaa46-508a-4cb5-8c26-35152bdc7be7_138377650.stl,57bd7407-f79d-4ac5-9374-30b852cad281_237984158.stl
107,319,1,15deaa46-508a-4cb5-8c26-35152bdc7be7_138377650.stl,3e64d704-dbbf-404c-8f1b-05cf7037fef5_105081722.stl
107,855,7,15deaa46-508a-4cb5-8c26-35152bdc7be7_138377650.stl,a98e1fa4-4bdb-4294-96ab-111f3222762f_110388513.stl
536,740,7,66d9a7e8-e2b7-427e-818f-f11c03da1bf0_77865974.stl,9152b443-f680-4f29-8489-7490b6806185_156196447.stl
536,674,7,66d9a7e8-e2b7-427e-818f-f11c03da1bf0_77865974.stl,864d28f7-a7e5-473e-ad58-833671247efc_159421896.stl
536,620,7,66d9a7e8-e2b7-427e-818f-f11c03da1bf0_77865974.stl,7b0015ac-3336-4120-a5b7-8d7b2142e7eb_180009675.stl
454,1207,3,589cf8d1-9762-4855-918b-a0ce2593f136_168688311.stl,e9bc1dff-548a-4545-a058-771705e3d55e_138075629.stl
454,367,3,589cf8d1-9762-4855-918b-a0ce2593f136_168688311.stl,484c0703-7c2a-46f7-b8d9-3eb4b9495e8b_165119974.stl
454,936,3,589cf8d1-9762-4855-918b-a0ce2593f136_168688311.stl,b708d2dd-ff6e-4be8-9f00-c52aa48d875d_229511149.stl
283,1060,4,37fccdbc-5700-4df9-bf61-610bfc933396_264285172.stl,d498799a-ec9d-47a1-909a-dbf0c9b0aeaa_130968670.stl
